order_id,delivery_status,actual_ship_days,scheduled_ship_days,shipping_mode
16188,Shipping on time,4,4,Standard Class
14754,Late delivery,5,4,Standard Class
70419,Late delivery,5,4,Standard Class
13973,Shipping on time,4,4,Standard Class
12744,Late delivery,5,4,Standard Class
50322,Advance shipping,3,4,Standard Class
10493,Shipping on time,4,4,Standard Class
66867,Advance shipping,3,4,Standard Class
70328,Shipping on time,4,4,Standard Class
67584,Late delivery,5,4,Standard Class
62054,Late delivery,5,4,Standard Class
67637,Advance shipping,3,4,Standard Class
70219,Late delivery,5,4,Standard Class
16226,Advance shipping,2,4,Standard Class
18862,Advance shipping,3,4,Standard Class
70453,Shipping on time,4,4,Standard Class
15470,Late delivery,6,4,Standard Class
67548,Shipping on time,4,4,Standard Class
12008,Shipping on time,4,4,Standard Class
66662,Advance shipping,3,4,Standard Class
64551,Advance shipping,2,4,Standard Class
63662,Advance shipping,3,4,Standard Class
47781,Advance shipping,2,4,Standard Class
67045,Late delivery,6,4,Standard Class
16226,Advance shipping,2,4,Standard Class
63662,Advance shipping,3,4,Standard Class
47972,Advance shipping,3,4,Standard Class
17844,Late delivery,5,4,Standard Class
62054,Late delivery,5,4,Standard Class
15058,Shipping on time,4,4,Standard Class
65774,Late delivery,5,4,Standard Class
65867,Advance shipping,3,4,Standard Class
13608,Shipping on time,4,4,Standard Class
17039,Late delivery,5,4,Standard Class
19825,Late delivery,6,4,Standard Class
66620,Late delivery,6,4,Standard Class
43565,Late delivery,6,4,Standard Class
67045,Late delivery,6,4,Standard Class
65863,Shipping on time,4,4,Standard Class
66486,Advance shipping,2,4,Standard Class
13795,Late delivery,6,4,Standard Class
67959,Late delivery,5,4,Standard Class
63539,Late delivery,5,4,Standard Class
16226,Advance shipping,2,4,Standard Class
19967,Advance shipping,3,4,Standard Class
67590,Late delivery,6,4,Standard Class
10854,Late delivery,5,4,Standard Class
12744,Late delivery,5,4,Standard Class
18862,Advance shipping,3,4,Standard Class
11712,Advance shipping,3,4,Standard Class
11386,Advance shipping,2,4,Standard Class
19729,Late delivery,5,4,Standard Class
19881,Advance shipping,2,4,Standard Class
18277,Advance shipping,3,4,Standard Class
14754,Late delivery,5,4,Standard Class
14913,Shipping on time,4,4,Standard Class
63887,Advance shipping,3,4,Standard Class
11386,Advance shipping,2,4,Standard Class
20092,Advance shipping,3,4,Standard Class
18435,Late delivery,6,4,Standard Class
12497,Advance shipping,3,4,Standard Class
63887,Advance shipping,3,4,Standard Class
65863,Shipping on time,4,4,Standard Class
12750,Late delivery,6,4,Standard Class
68371,Advance shipping,2,4,Standard Class
63428,Shipping on time,4,4,Standard Class
15070,Late delivery,6,4,Standard Class
68061,Advance shipping,2,4,Standard Class
11856,Advance shipping,2,4,Standard Class
67144,Late delivery,5,4,Standard Class
66188,Shipping on time,4,4,Standard Class
15261,Advance shipping,2,4,Standard Class
49121,Advance shipping,2,4,Standard Class
67478,Shipping on time,4,4,Standard Class
62695,Late delivery,6,4,Standard Class
63728,Shipping on time,4,4,Standard Class
13761,Advance shipping,2,4,Standard Class
49121,Advance shipping,2,4,Standard Class
44787,Advance shipping,3,4,Standard Class
63928,Shipping on time,4,4,Standard Class
64828,Shipping on time,4,4,Standard Class
18798,Shipping on time,4,4,Standard Class
16790,Late delivery,6,4,Standard Class
45588,Shipping on time,4,4,Standard Class
20285,Late delivery,6,4,Standard Class
16985,Late delivery,6,4,Standard Class
15145,Late delivery,6,4,Standard Class
64697,Advance shipping,3,4,Standard Class
16773,Shipping on time,4,4,Standard Class
45753,Shipping on time,4,4,Standard Class
67959,Late delivery,5,4,Standard Class
19166,Advance shipping,2,4,Standard Class
12365,Late delivery,6,4,Standard Class
65867,Advance shipping,3,4,Standard Class
68878,Shipping on time,4,4,Standard Class
20274,Late delivery,5,4,Standard Class
16773,Shipping on time,4,4,Standard Class
47140,Late delivery,6,4,Standard Class
64238,Shipping on time,4,4,Standard Class
16091,Advance shipping,2,4,Standard Class
19151,Advance shipping,2,4,Standard Class
16835,Late delivery,6,4,Standard Class
65863,Shipping on time,4,4,Standard Class
17503,Shipping on time,4,4,Standard Class
19414,Late delivery,5,4,Standard Class
13648,Shipping on time,4,4,Standard Class
62847,Advance shipping,3,4,Standard Class
20285,Late delivery,6,4,Standard Class
66486,Advance shipping,2,4,Standard Class
64238,Shipping on time,4,4,Standard Class
16226,Advance shipping,2,4,Standard Class
42710,Late delivery,6,4,Standard Class
42710,Late delivery,6,4,Standard Class
42707,Advance shipping,3,4,Standard Class
42706,Advance shipping,2,4,Standard Class
42705,Late delivery,6,4,Standard Class
42702,Advance shipping,3,4,Standard Class
42698,Shipping on time,0,0,Same Day
42694,Late delivery,5,4,Standard Class
42693,Shipping on time,4,4,Standard Class
42692,Advance shipping,3,4,Standard Class
42688,Shipping on time,4,4,Standard Class
42686,Late delivery,2,1,First Class
42685,Shipping on time,0,0,Same Day
42678,Late delivery,2,1,First Class
42669,Late delivery,5,4,Standard Class
42668,Shipping on time,4,4,Standard Class
42659,Late delivery,5,4,Standard Class
42657,Shipping canceled,2,1,First Class
42654,Late delivery,5,4,Standard Class
42651,Advance shipping,2,4,Standard Class
42651,Advance shipping,2,4,Standard Class
42650,Late delivery,6,2,Second Class
42649,Late delivery,5,2,Second Class
42648,Shipping on time,4,4,Standard Class
42647,Advance shipping,3,4,Standard Class
42646,Advance shipping,2,4,Standard Class
42644,Late delivery,2,1,First Class
42639,Late delivery,5,2,Second Class
42639,Late delivery,5,2,Second Class
42628,Late delivery,2,1,First Class
42627,Advance shipping,3,4,Standard Class
42625,Late delivery,6,4,Standard Class
42624,Late delivery,5,4,Standard Class
42624,Late delivery,5,4,Standard Class
42619,Late delivery,2,1,First Class
42618,Late delivery,2,1,First Class
42615,Late delivery,6,2,Second Class
42613,Late delivery,2,1,First Class
42609,Late delivery,5,4,Standard Class
42608,Shipping on time,4,4,Standard Class
42607,Advance shipping,3,4,Standard Class
42606,Advance shipping,2,4,Standard Class
42604,Late delivery,5,2,Second Class
42604,Late delivery,5,2,Second Class
42599,Late delivery,5,4,Standard Class
42593,Late delivery,4,2,Second Class
42588,Shipping on time,4,4,Standard Class
42587,Advance shipping,3,4,Standard Class
42583,Late delivery,4,2,Second Class
42559,Late delivery,5,4,Standard Class
42558,Shipping on time,4,4,Standard Class
42558,Shipping on time,4,4,Standard Class
42545,Shipping on time,0,0,Same Day
42544,Shipping on time,0,0,Same Day
42544,Shipping on time,0,0,Same Day
42541,Advance shipping,2,4,Standard Class
42537,Advance shipping,3,4,Standard Class
42536,Advance shipping,2,4,Standard Class
42532,Advance shipping,3,4,Standard Class
42529,Late delivery,5,4,Standard Class
42526,Advance shipping,2,4,Standard Class
42525,Late delivery,6,4,Standard Class
42519,Late delivery,5,4,Standard Class
42514,Late delivery,5,4,Standard Class
42512,Late delivery,3,2,Second Class
42508,Late delivery,4,2,Second Class
42508,Late delivery,4,2,Second Class
42507,Late delivery,3,2,Second Class
42504,Late delivery,2,1,First Class
42504,Late delivery,2,1,First Class
42500,Late delivery,6,4,Standard Class
42500,Late delivery,6,4,Standard Class
42500,Late delivery,6,4,Standard Class
42498,Shipping on time,4,4,Standard Class
42496,Advance shipping,2,4,Standard Class
42495,Late delivery,6,4,Standard Class
42494,Late delivery,5,4,Standard Class
42491,Advance shipping,2,4,Standard Class
42489,Late delivery,5,4,Standard Class
42487,Advance shipping,3,4,Standard Class
42482,Advance shipping,3,4,Standard Class
42477,Late delivery,3,2,Second Class
42473,Shipping on time,4,4,Standard Class
42472,Advance shipping,3,4,Standard Class
42470,Late delivery,6,4,Standard Class
42466,Late delivery,2,1,First Class
42460,Late delivery,6,4,Standard Class
42457,Advance shipping,3,4,Standard Class
42450,Late delivery,6,4,Standard Class
42440,Late delivery,6,2,Second Class
42439,Late delivery,2,1,First Class
42425,Late delivery,6,4,Standard Class
42422,Shipping canceled,3,4,Standard Class
42419,Late delivery,5,4,Standard Class
42415,Late delivery,6,2,Second Class
42415,Late delivery,6,2,Second Class
42414,Shipping canceled,5,2,Second Class
42403,Shipping on time,4,4,Standard Class
42402,Advance shipping,3,4,Standard Class
42400,Late delivery,6,4,Standard Class
42389,Shipping canceled,5,4,Standard Class
42372,Late delivery,3,2,Second Class
42362,Advance shipping,3,4,Standard Class
42360,Late delivery,6,4,Standard Class
42349,Late delivery,5,2,Second Class
42340,Late delivery,6,2,Second Class
42335,Late delivery,6,4,Standard Class
42334,Late delivery,5,4,Standard Class
42325,Late delivery,6,4,Standard Class
42322,Advance shipping,3,4,Standard Class
42322,Advance shipping,3,4,Standard Class
42320,Late delivery,6,4,Standard Class
42319,Shipping canceled,2,1,First Class
42315,Late delivery,6,4,Standard Class
42312,Shipping canceled,3,4,Standard Class
42311,Advance shipping,2,4,Standard Class
42308,Shipping on time,4,4,Standard Class
42307,Advance shipping,3,4,Standard Class
42303,Late delivery,4,2,Second Class
42296,Shipping on time,2,2,Second Class
42296,Shipping on time,2,2,Second Class
42293,Late delivery,2,1,First Class
42289,Late delivery,5,2,Second Class
42289,Late delivery,5,2,Second Class
42280,Late delivery,2,1,First Class
42277,Advance shipping,3,4,Standard Class
42275,Late delivery,6,4,Standard Class
42271,Advance shipping,2,4,Standard Class
42265,Late delivery,6,4,Standard Class
42264,Late delivery,2,1,First Class
42262,Late delivery,2,1,First Class
42262,Late delivery,2,1,First Class
42261,Advance shipping,2,4,Standard Class
42257,Late delivery,2,1,First Class
42239,Late delivery,5,2,Second Class
42233,Late delivery,2,1,First Class
42231,Advance shipping,2,4,Standard Class
42230,Late delivery,6,4,Standard Class
42229,Late delivery,5,4,Standard Class
42226,Advance shipping,2,4,Standard Class
42217,Advance shipping,3,4,Standard Class
42214,Late delivery,2,1,First Class
42213,Shipping on time,4,4,Standard Class
42204,Late delivery,5,2,Second Class
42204,Late delivery,5,2,Second Class
42204,Late delivery,5,2,Second Class
42202,Advance shipping,3,4,Standard Class
42201,Advance shipping,2,4,Standard Class
42199,Late delivery,2,1,First Class
42199,Late delivery,2,1,First Class
42196,Advance shipping,2,4,Standard Class
42196,Advance shipping,2,4,Standard Class
42195,Late delivery,6,4,Standard Class
42190,Late delivery,6,4,Standard Class
42188,Shipping on time,4,4,Standard Class
42183,Shipping on time,4,4,Standard Class
42182,Advance shipping,3,4,Standard Class
42170,Late delivery,6,2,Second Class
42170,Late delivery,6,2,Second Class
42156,Advance shipping,2,4,Standard Class
42153,Shipping on time,4,4,Standard Class
42144,Late delivery,5,4,Standard Class
42141,Advance shipping,2,4,Standard Class
42134,Late delivery,5,4,Standard Class
42133,Shipping on time,4,4,Standard Class
42132,Advance shipping,3,4,Standard Class
42129,Late delivery,5,2,Second Class
42126,Advance shipping,2,4,Standard Class
42120,Late delivery,2,1,First Class
42112,Advance shipping,3,4,Standard Class
42111,Advance shipping,2,4,Standard Class
42107,Late delivery,1,0,Same Day
42101,Advance shipping,2,4,Standard Class
42095,Late delivery,2,1,First Class
42092,Advance shipping,3,4,Standard Class
42088,Shipping on time,4,4,Standard Class
42088,Shipping on time,4,4,Standard Class
42080,Late delivery,6,4,Standard Class
42079,Late delivery,5,4,Standard Class
42073,Late delivery,4,2,Second Class
42073,Late delivery,4,2,Second Class
42069,Late delivery,5,4,Standard Class
42066,Advance shipping,2,4,Standard Class
42062,Late delivery,3,2,Second Class
42060,Late delivery,6,4,Standard Class
42058,Shipping on time,4,4,Standard Class
42056,Advance shipping,2,4,Standard Class
42049,Late delivery,2,1,First Class
42043,Late delivery,2,1,First Class
42040,Late delivery,6,4,Standard Class
42039,Late delivery,5,4,Standard Class
42038,Shipping on time,4,4,Standard Class
42026,Late delivery,2,1,First Class
42025,Late delivery,2,1,First Class
42024,Late delivery,5,4,Standard Class
42019,Late delivery,2,1,First Class
42019,Late delivery,2,1,First Class
42015,Late delivery,6,2,Second Class
42013,Late delivery,2,1,First Class
42007,Advance shipping,3,4,Standard Class
42005,Late delivery,6,4,Standard Class
42003,Late delivery,4,2,Second Class
42001,Shipping canceled,2,2,Second Class
41999,Late delivery,5,2,Second Class
41998,Late delivery,4,2,Second Class
41997,Late delivery,3,2,Second Class
41996,Shipping on time,2,2,Second Class
41986,Advance shipping,2,4,Standard Class
41980,Late delivery,6,2,Second Class
41976,Advance shipping,2,4,Standard Class
41972,Shipping canceled,2,1,First Class
41971,Late delivery,2,1,First Class
41965,Late delivery,6,4,Standard Class
41965,Late delivery,6,4,Standard Class
41963,Shipping on time,4,4,Standard Class
41961,Advance shipping,2,4,Standard Class
41959,Late delivery,5,4,Standard Class
41955,Late delivery,6,4,Standard Class
41948,Late delivery,2,1,First Class
41936,Late delivery,2,1,First Class
41935,Shipping on time,0,0,Same Day
41931,Shipping on time,0,0,Same Day
41931,Shipping on time,0,0,Same Day
41924,Late delivery,5,4,Standard Class
41922,Advance shipping,3,4,Standard Class
41922,Advance shipping,3,4,Standard Class
41921,Late delivery,2,1,First Class
41919,Late delivery,5,4,Standard Class
41916,Advance shipping,2,4,Standard Class
41912,Advance shipping,3,4,Standard Class
41910,Late delivery,2,1,First Class
41906,Late delivery,1,0,Same Day
41903,Shipping on time,4,4,Standard Class
41895,Late delivery,6,4,Standard Class
41887,Shipping on time,0,0,Same Day
41886,Shipping canceled,0,0,Same Day
41877,Late delivery,3,2,Second Class
41874,Late delivery,5,4,Standard Class
41863,Shipping on time,4,4,Standard Class
41861,Advance shipping,2,4,Standard Class
41861,Advance shipping,2,4,Standard Class
41859,Late delivery,5,4,Standard Class
41857,Advance shipping,3,4,Standard Class
41852,Advance shipping,3,4,Standard Class
41843,Shipping on time,4,4,Standard Class
41840,Late delivery,6,4,Standard Class
41836,Advance shipping,2,4,Standard Class
41835,Late delivery,6,4,Standard Class
41832,Advance shipping,3,4,Standard Class
41831,Shipping canceled,2,4,Standard Class
41827,Advance shipping,3,4,Standard Class
41825,Late delivery,6,4,Standard Class
41821,Advance shipping,2,4,Standard Class
41819,Late delivery,2,1,First Class
41818,Late delivery,2,1,First Class
41812,Late delivery,3,2,Second Class
41805,Late delivery,6,4,Standard Class
41802,Late delivery,2,1,First Class
41802,Late delivery,2,1,First Class
41802,Late delivery,2,1,First Class
41801,Late delivery,2,1,First Class
41792,Advance shipping,3,4,Standard Class
41792,Advance shipping,3,4,Standard Class
41791,Advance shipping,2,4,Standard Class
41789,Late delivery,5,4,Standard Class
41789,Late delivery,5,4,Standard Class
41789,Late delivery,5,4,Standard Class
41788,Shipping on time,4,4,Standard Class
41787,Advance shipping,3,4,Standard Class
41778,Shipping on time,4,4,Standard Class
41777,Advance shipping,3,4,Standard Class
41772,Late delivery,2,1,First Class
41769,Late delivery,1,0,Same Day
41768,Late delivery,1,0,Same Day
41754,Late delivery,5,4,Standard Class
41751,Shipping on time,2,2,Second Class
41748,Late delivery,4,2,Second Class
41740,Late delivery,6,4,Standard Class
41740,Late delivery,6,4,Standard Class
41735,Shipping on time,0,0,Same Day
41732,Advance shipping,3,4,Standard Class
41730,Late delivery,6,4,Standard Class
41729,Late delivery,5,4,Standard Class
41727,Advance shipping,3,4,Standard Class
41723,Shipping on time,4,4,Standard Class
41718,Shipping on time,4,4,Standard Class
41708,Shipping on time,4,4,Standard Class
41708,Shipping on time,4,4,Standard Class
41705,Late delivery,6,4,Standard Class
41704,Late delivery,5,2,Second Class
41703,Late delivery,4,2,Second Class
41703,Late delivery,4,2,Second Class
41697,Advance shipping,3,4,Standard Class
41697,Advance shipping,3,4,Standard Class
41696,Advance shipping,2,4,Standard Class
41694,Late delivery,5,4,Standard Class
